@cat01,@cat02,@cat03,@area,@time,@unit,$
003,002,01100,00000,1701,千人,42
003,002,01100,00000,1801,千人,42
003,002,01100,00000,1901,千人,44
003,002,01101,00000,1601,千人,70
003,002,01101,00000,1301,千人,75
003,002,01101,00000,1701,千人,77
003,002,01101,00000,1801,千人,77
003,002,01101,00000,1901,千人,77
004,001,01000,00000,1301,女性＝100,94.6
004,001,01000,00000,1701,女性＝100,94.7
004,001,01000,00000,1801,女性＝100,94.7
004,001,01000,00000,1901,女性＝100,94.8
004,001,01001,00000,1301,女性＝100,104.8
004,001,01001,00000,1701,女性＝100,105.4
004,001,01001,00000,1801,女性＝100,105.2
004,001,01001,00000,1901,女性＝100,104.9
004,001,01002,00000,1301,女性＝100,104.6
004,001,01002,00000,1701,女性＝100,104.8
004,001,01002,00000,1801,女性＝100,105.4
004,001,01002,00000,1901,女性＝100,105.1
004,001,01003,00000,1301,女性＝100,104.8
004,001,01003,00000,1701,女性＝100,104.6
004,001,01003,00000,1801,女性＝100,104.8
004,001,01003,00000,1901,女性＝100,105.4
004,001,01004,00000,1301,女性＝100,104.9
004,001,01004,00000,1701,女性＝100,104.8
004,001,01004,00000,1801,女性＝100,104.6
004,001,01004,00000,1901,女性＝100,104.8
004,001,01005,00000,1301,女性＝100,104.7
004,001,01005,00000,1701,女性＝100,104.8
004,001,01005,00000,1801,女性＝100,104.8
004,001,01005,00000,1901,女性＝100,104.6
004,001,01006,00000,1301,女性＝100,105.3
004,001,01006,00000,1701,女性＝100,104.7
004,001,01006,00000,1801,女性＝100,104.8
004,001,01006,00000,1901,女性＝100,104.8
004,001,01007,00000,1301,女性＝100,105.0
004,001,01007,00000,1701,女性＝100,105.3
004,001,01007,00000,1801,女性＝100,104.7
004,001,01007,00000,1901,女性＝100,104.8
004,001,01008,00000,1301,女性＝100,105.4
004,001,01008,00000,1701,女性＝100,105.0
004,001,01008,00000,1801,女性＝100,105.3
004,001,01008,00000,1901,女性＝100,104.7
004,001,01009,00000,1301,女性＝100,104.8
004,001,01009,00000,1701,女性＝100,105.4
004,001,01009,00000,1801,女性＝100,105.0
004,001,01009,00000,1901,女性＝100,105.3
004,001,01010,00000,1301,女性＝100,104.8
004,001,01010,00000,1701,女性＝100,104.7
004,001,01010,00000,1801,女性＝100,105.4
004,001,01010,00000,1901,女性＝100,105.0
004,001,01011,00000,1301,女性＝100,105.2
004,001,01011,00000,1701,女性＝100,104.8
004,001,01011,00000,1801,女性＝100,104.8
004,001,01011,00000,1901,女性＝100,105.4
004,001,01012,00000,1301,女性＝100,105.2
004,001,01012,00000,1701,女性＝100,105.3
004,001,01012,00000,1801,女性＝100,104.8
004,001,01012,00000,1901,女性＝100,104.8
004,001,01013,00000,1301,女性＝100,105.2
004,001,01013,00000,1701,女性＝100,105.2
004,001,01013,00000,1801,女性＝100,105.2
004,001,01013,00000,1901,女性＝100,104.8
004,001,01014,00000,1301,女性＝100,105.0
004,001,01014,00000,1701,女性＝100,105.2
004,001,01014,00000,1801,女性＝100,105.2
004,001,01014,00000,1901,女性＝100,105.3
004,001,01015,00000,1301,女性＝100,105.3
004,001,01015,00000,1701,女性＝100,105.0
004,001,01015,00000,1801,女性＝100,105.2
004,001,01015,00000,1901,女性＝100,105.2
004,001,01016,00000,1301,女性＝100,105.0
004,001,01016,00000,1701,女性＝100,105.3
004,001,01016,00000,1801,女性＝100,105.1
004,001,01016,00000,1901,女性＝100,105.2
004,001,01017,00000,1301,女性＝100,105.5
004,001,01017,00000,1701,女性＝100,105.1
004,001,01017,00000,1801,女性＝100,105.4
004,001,01017,00000,1901,女性＝100,105.1
004,001,01018,00000,1301,女性＝100,105.6
004,001,01018,00000,1701,女性＝100,105.6
004,001,01018,00000,1801,女性＝100,105.2
004,001,01018,00000,1901,女性＝100,105.4
004,001,01019,00000,1301,女性＝100,105.9
004,001,01019,00000,1701,女性＝100,105.5
004,001,01019,00000,1801,女性＝100,105.5
004,001,01019,00000,1901,女性＝100,105.2
004,001,01020,00000,1301,女性＝100,105.4
004,001,01020,00000,1701,女性＝100,106.1
004,001,01020,00000,1801,女性＝100,105.6
004,001,01020,00000,1901,女性＝100,105.7
004,001,01021,00000,1301,女性＝100,104.5
004,001,01021,00000,1701,女性＝100,105.8
004,001,01021,00000,1801,女性＝100,106.4
004,001,01021,00000,1901,女性＝100,105.8
004,001,01022,00000,1301,女性＝100,105.0
004,001,01022,00000,1701,女性＝100,105.4
004,001,01022,00000,1801,女性＝100,106.3
004,001,01022,00000,1901,女性＝100,106.7
004,001,01023,00000,1301,女性＝100,104.5
004,001,01023,00000,1701,女性＝100,105.9
004,001,01023,00000,1801,女性＝100,106.1
004,001,01023,00000,1901,女性＝100,106.8
004,001,01024,00000,1301,女性＝100,104.9
004,001,01024,00000,1701,女性＝100,105.2
004,001,01024,00000,1801,女性＝100,106.6
004,001,01024,00000,1901,女性＝100,106.8
004,001,01025,00000,1301,女性＝100,105.0
004,001,01025,00000,1701,女性＝100,105.4
004,001,01025,00000,1801,女性＝100,105.6
004,001,01025,00000,1901,女性＝100,107.1
004,001,01026,00000,1301,女性＝100,105.4
004,001,01026,00000,1701,女性＝100,105.4
004,001,01026,00000,1801,女性＝100,105.8
004,001,01026,00000,1901,女性＝100,106.0
004,001,01027,00000,1301,女性＝100,105.5
004,001,01027,00000,1701,女性＝100,105.7
004,001,01027,00000,1801,女性＝100,105.9
004,001,01027,00000,1901,女性＝100,106.1
004,001,01028,00000,1301,女性＝100,105.7
004,001,01028,00000,1701,女性＝100,105.7
004,001,01028,00000,1801,女性＝100,106.0
004,001,01028,00000,1901,女性＝100,106.1
004,001,01029,00000,1301,女性＝100,105.8
004,001,01029,00000,1701,女性＝100,105.8
004,001,01029,00000,1801,女性＝100,106.0
004,001,01029,00000,1901,女性＝100,106.2
004,001,01030,00000,1301,女性＝100,105.4
004,001,01030,00000,1701,女性＝100,105.8
004,001,01030,00000,1801,女性＝100,106.1
004,001,01030,00000,1901,女性＝100,106.2
004,001,01031,00000,1301,女性＝100,105.1
004,001,01031,00000,1701,女性＝100,105.5
004,001,01031,00000,1801,女性＝100,106.1
004,001,01031,00000,1901,女性＝100,106.3
004,001,01032,00000,1301,女性＝100,104.7
004,001,01032,00000,1701,女性＝100,105.1
004,001,01032,00000,1801,女性＝100,105.9
004,001,01032,00000,1901,女性＝100,106.4
004,001,01033,00000,1301,女性＝100,104.5
004,001,01033,00000,1701,女性＝100,104.7
004,001,01033,00000,1801,女性＝100,105.3
004,001,01033,00000,1901,女性＝100,106.1
004,001,01034,00000,1301,女性＝100,104.6
004,001,01034,00000,1701,女性＝100,104.5
004,001,01034,00000,1801,女性＝100,104.9
004,001,01034,00000,1901,女性＝100,105.5
004,001,01035,00000,1301,女性＝100,104.2
004,001,01035,00000,1701,女性＝100,104.7
004,001,01035,00000,1801,女性＝100,104.7
004,001,01035,00000,1901,女性＝100,105.1
004,001,01036,00000,1301,女性＝100,104.2
004,001,01036,00000,1701,女性＝100,104.1
004,001,01036,00000,1801,女性＝100,104.8
004,001,01036,00000,1901,女性＝100,104.8
004,001,01037,00000,1301,女性＝100,103.4
004,001,01037,00000,1701,女性＝100,104.1
004,001,01037,00000,1801,女性＝100,104.3
004,001,01037,00000,1901,女性＝100,104.9
004,001,01038,00000,1301,女性＝100,103.1
004,001,01038,00000,1701,女性＝100,103.4
004,001,01038,00000,1801,女性＝100,104.3
004,001,01038,00000,1901,女性＝100,104.3
004,001,01039,00000,1301,女性＝100,102.9
004,001,01039,00000,1701,女性＝100,103.1
004,001,01039,00000,1801,女性＝100,103.5
004,001,01039,00000,1901,女性＝100,104.3
004,001,01040,00000,1301,女性＝100,102.7
004,001,01040,00000,1701,女性＝100,102.9
004,001,01040,00000,1801,女性＝100,103.2
004,001,01040,00000,1901,女性＝100,103.6
004,001,01041,00000,1301,女性＝100,103.0
004,001,01041,00000,1701,女性＝100,102.7
004,001,01041,00000,1801,女性＝100,103.0
004,001,01041,00000,1901,女性＝100,103.2
004,001,01042,00000,1301,女性＝100,102.8
004,001,01042,00000,1701,女性＝100,102.9
004,001,01042,00000,1801,女性＝100,102.7
004,001,01042,00000,1901,女性＝100,103.0
004,001,01043,00000,1301,女性＝100,103.0
004,001,01043,00000,1701,女性＝100,102.8
004,001,01043,00000,1801,女性＝100,103.0
004,001,01043,00000,1901,女性＝100,102.8
004,001,01044,00000,1301,女性＝100,102.7
004,001,01044,00000,1701,女性＝100,102.9
004,001,01044,00000,1801,女性＝100,102.8
004,001,01044,00000,1901,女性＝100,102.9
004,001,01045,00000,1301,女性＝100,102.8
004,001,01045,00000,1701,女性＝100,102.7
004,001,01045,00000,1801,女性＝100,103.0
004,001,01045,00000,1901,女性＝100,102.8
004,001,01046,00000,1301,女性＝100,102.9
004,001,01046,00000,1701,女性＝100,102.8
004,001,01046,00000,1801,女性＝100,102.7
004,001,01046,00000,1901,女性＝100,102.9
004,001,01047,00000,1301,女性＝100,102.7
004,001,01047,00000,1701,女性＝100,102.9
004,001,01047,00000,1801,女性＝100,102.8
004,001,01047,00000,1901,女性＝100,102.6
004,001,01048,00000,1301,女性＝100,102.8
004,001,01048,00000,1701,女性＝100,102.6
004,001,01048,00000,1801,女性＝100,102.9
004,001,01048,00000,1901,女性＝100,102.8
004,001,01049,00000,1301,女性＝100,102.1
004,001,01049,00000,1701,女性＝100,102.7
004,001,01049,00000,1801,女性＝100,102.7
004,001,01049,00000,1901,女性＝100,102.8
004,001,01050,00000,1301,女性＝100,102.4
004,001,01050,00000,1701,女性＝100,102.0
004,001,01050,00000,1801,女性＝100,102.8
004,001,01050,00000,1901,女性＝100,102.6
004,001,01051,00000,1301,女性＝100,102.0
004,001,01051,00000,1701,女性＝100,102.3
004,001,01051,00000,1801,女性＝100,102.0
004,001,01051,00000,1901,女性＝100,102.7
004,001,01052,00000,1301,女性＝100,101.7
004,001,01052,00000,1701,女性＝100,101.9
004,001,01052,00000,1801,女性＝100,102.3
004,001,01052,00000,1901,女性＝100,101.9
004,001,01053,00000,1301,女性＝100,101.3
004,001,01053,00000,1701,女性＝100,101.6
004,001,01053,00000,1801,女性＝100,101.9
004,001,01053,00000,1901,女性＝100,102.2
004,001,01054,00000,1301,女性＝100,101.1
004,001,01054,00000,1701,女性＝100,101.2
004,001,01054,00000,1801,女性＝100,101.6
004,001,01054,00000,1901,女性＝100,101.8
004,001,01055,00000,1301,女性＝100,100.9
004,001,01055,00000,1701,女性＝100,101.0
004,001,01055,00000,1801,女性＝100,101.1
004,001,01055,00000,1901,女性＝100,101.5
004,001,01056,00000,1301,女性＝100,99.9
004,001,01056,00000,1701,女性＝100,100.8
004,001,01056,00000,1801,女性＝100,100.9
004,001,01056,00000,1901,女性＝100,101.0
004,001,01057,00000,1301,女性＝100,100.2
004,001,01057,00000,1701,女性＝100,99.8
004,001,01057,00000,1801,女性＝100,100.6
004,001,01057,00000,1901,女性＝100,100.8
004,001,01058,00000,1301,女性＝100,99.9
004,001,01058,00000,1701,女性＝100,100.0
004,001,01058,00000,1801,女性＝100,99.7
004,001,01058,00000,1901,女性＝100,100.4
004,001,01059,00000,1301,女性＝100,99.6
004,001,01059,00000,1701,女性＝100,99.7
004,001,01059,00000,1801,女性＝100,99.8
004,001,01059,00000,1901,女性＝100,99.4
004,001,01060,00000,1301,女性＝100,99.3
004,001,01060,00000,1701,女性＝100,99.4
004,001,01060,00000,1801,女性＝100,99.5
004,001,01060,00000,1901,女性＝100,99.5
004,001,01061,00000,1301,女性＝100,99.0
004,001,01061,00000,1701,女性＝100,99.1
004,001,01061,00000,1801,女性＝100,99.2
004,001,01061,00000,1901,女性＝100,99.2
004,001,01062,00000,1301,女性＝100,98.2
004,001,01062,00000,1701,女性＝100,98.6
004,001,01062,00000,1801,女性＝100,98.8
004,001,01062,00000,1901,女性＝100,98.9
004,001,01063,00000,1301,女性＝100,98.0
004,001,01063,00000,1701,女性＝100,97.8
004,001,01063,00000,1801,女性＝100,98.3
004,001,01063,00000,1901,女性＝100,98.5
004,001,01064,00000,1301,女性＝100,97.1
004,001,01064,00000,1701,女性＝100,97.6
004,001,01064,00000,1801,女性＝100,97.4
004,001,01064,00000,1901,女性＝100,97.9
004,001,01065,00000,1301,女性＝100,96.7
004,001,01065,00000,1701,女性＝100,96.6
004,001,01065,00000,1801,女性＝100,97.1
004,001,01065,00000,1901,女性＝100,96.9
004,001,01066,00000,1301,女性＝100,96.1
004,001,01066,00000,1701,女性＝100,96.2
004,001,01066,00000,1801,女性＝100,96.1
004,001,01066,00000,1901,女性＝100,96.6
004,001,01067,00000,1301,女性＝100,95.8
004,001,01067,00000,1701,女性＝100,95.5
004,001,01067,00000,1801,女性＝100,95.6
004,001,01067,00000,1901,女性＝100,95.5
004,001,01068,00000,1301,女性＝100,94.8
004,001,01068,00000,1701,女性＝100,95.1
004,001,01068,00000,1801,女性＝100,94.9
004,001,01068,00000,1901,女性＝100,94.9
004,001,01069,00000,1301,女性＝100,93.6
004,001,01069,00000,1701,女性＝100,94.1
004,001,01069,00000,1801,女性＝100,94.4
004,001,01069,00000,1901,女性＝100,94.1
004,001,01070,00000,1301,女性＝100,92.7
004,001,01070,00000,1701,女性＝100,92.8
004,001,01070,00000,1801,女性＝100,93.3
004,001,01070,00000,1901,女性＝100,93.5
004,001,01071,00000,1301,女性＝100,91.9
004,001,01071,00000,1701,女性＝100,91.8
004,001,01071,00000,1801,女性＝100,91.8
004,001,01071,00000,1901,女性＝100,92.4
004,001,01072,00000,1301,女性＝100,90.3
004,001,01072,00000,1701,女性＝100,90.9
004,001,01072,00000,1801,女性＝100,90.8
004,001,01072,00000,1901,女性＝100,90.9
004,001,01073,00000,1301,女性＝100,89.5
004,001,01073,00000,1701,女性＝100,89.2
004,001,01073,00000,1801,女性＝100,89.9
004,001,01073,00000,1901,女性＝100,89.7
004,001,01074,00000,1301,女性＝100,88.2
004,001,01074,00000,1701,女性＝100,88.4
004,001,01074,00000,1801,女性＝100,88.1
004,001,01074,00000,1901,女性＝100,88.7
004,001,01075,00000,1301,女性＝100,87.3
004,001,01075,00000,1701,女性＝100,86.9
004,001,01075,00000,1801,女性＝100,87.1
004,001,01075,00000,1901,女性＝100,86.7
004,001,01076,00000,1301,女性＝100,84.6
004,001,01076,00000,1701,女性＝100,86.0
004,001,01076,00000,1801,女性＝100,85.6
004,001,01076,00000,1901,女性＝100,85.7
004,001,01077,00000,1301,女性＝100,81.9
004,001,01077,00000,1701,女性＝100,83.1
004,001,01077,00000,1801,女性＝100,84.5
004,001,01077,00000,1901,女性＝100,84.1
004,001,01078,00000,1301,女性＝100,80.2
004,001,01078,00000,1701,女性＝100,80.4
004,001,01078,00000,1801,女性＝100,81.6
004,001,01078,00000,1901,女性＝100,82.9
004,001,01079,00000,1301,女性＝100,78.9
004,001,01079,00000,1701,女性＝100,78.5
004,001,01079,00000,1801,女性＝100,78.8
004,001,01079,00000,1901,女性＝100,79.9
004,001,01080,00000,1301,女性＝100,77.3
004,001,01080,00000,1701,女性＝100,77.2
004,001,01080,00000,1801,女性＝100,76.7
004,001,01080,00000,1901,女性＝100,76.9
004,001,01081,00000,1301,女性＝100,75.7
004,001,01081,00000,1701,女性＝100,75.5
004,001,01081,00000,1801,女性＝100,75.3
004,001,01081,00000,1901,女性＝100,74.8
004,001,01082,00000,1301,女性＝100,73.3
004,001,01082,00000,1701,女性＝100,73.7
004,001,01082,00000,1801,女性＝100,73.4
004,001,01082,00000,1901,女性＝100,73.2
004,001,01083,00000,1301,女性＝100,71.1
004,001,01083,00000,1701,女性＝100,71.2
004,001,01083,00000,1801,女性＝100,71.5
004,001,01083,00000,1901,女性＝100,71.3
004,001,01084,00000,1301,女性＝100,68.1
004,001,01084,00000,1701,女性＝100,68.8
004,001,01084,00000,1801,女性＝100,69.0
004,001,01084,00000,1901,女性＝100,69.2
004,001,01085,00000,1301,女性＝100,65.5
004,001,01085,00000,1701,女性＝100,65.8
004,001,01085,00000,1801,女性＝100,66.5
004,001,01085,00000,1901,女性＝100,66.6
004,001,01086,00000,1301,女性＝100,62.6
004,001,01086,00000,1701,女性＝100,63.0
004,001,01086,00000,1801,女性＝100,63.2
004,001,01086,00000,1901,女性＝100,64.0
004,001,01087,00000,1301,女性＝100,58.8
004,001,01087,00000,1701,女性＝100,60.0
004,001,01087,00000,1801,女性＝100,60.4
004,001,01087,00000,1901,女性＝100,60.5
004,001,01088,00000,1301,女性＝100,55.3
004,001,01088,00000,1701,女性＝100,56.0
004,001,01088,00000,1801,女性＝100,57.2
004,001,01088,00000,1901,女性＝100,57.6
004,001,01089,00000,1301,女性＝100,51.4
004,001,01089,00000,1701,女性＝100,52.4
004,001,01089,00000,1801,女性＝100,53.2
004,001,01089,00000,1901,女性＝100,54.4
004,001,01090,00000,1301,女性＝100,48.1
004,001,01090,00000,1701,女性＝100,48.5
004,001,01090,00000,1801,女性＝100,49.4
004,001,01090,00000,1901,女性＝100,50.3
004,001,01091,00000,1301,女性＝100,44.1
004,001,01091,00000,1701,女性＝100,45.2
004,001,01091,00000,1801,女性＝100,45.7
004,001,01091,00000,1901,女性＝100,46.4
004,001,01092,00000,1301,女性＝100,40.7
004,001,01092,00000,1701,女性＝100,41.3
004,001,01092,00000,1801,女性＝100,42.3
004,001,01092,00000,1901,女性＝100,42.7
004,001,01093,00000,1301,女性＝100,37.3
004,001,01093,00000,1701,女性＝100,38.0
004,001,01093,00000,1801,女性＝100,38.5
004,001,01093,00000,1901,女性＝100,39.5
004,001,01094,00000,1301,女性＝100,34.1
004,001,01094,00000,1701,女性＝100,34.7
004,001,01094,00000,1801,女性＝100,35.2
004,001,01094,00000,1901,女性＝100,35.8
004,001,01095,00000,1301,女性＝100,31.5
004,001,01095,00000,1701,女性＝100,31.4
004,001,01095,00000,1801,女性＝100,32.0
004,001,01095,00000,1901,女性＝100,32.7
004,001,01096,00000,1301,女性＝100,28.5
004,001,01096,00000,1701,女性＝100,28.9
004,001,01096,00000,1801,女性＝100,28.9
004,001,01096,00000,1901,女性＝100,29.7
004,001,01097,00000,1301,女性＝100,25.2
004,001,01097,00000,1701,女性＝100,26.1
004,001,01097,00000,1801,女性＝100,26.4
004,001,01097,00000,1901,女性＝100,26.8
004,001,01098,00000,1301,女性＝100,22.3
004,001,01098,00000,1701,女性＝100,22.9
004,001,01098,00000,1801,女性＝100,23.8
004,001,01098,00000,1901,女性＝100,24.2
004,001,01099,00000,1301,女性＝100,18.7
004,001,01099,00000,1701,女性＝100,20.0
004,001,01099,00000,1801,女性＝100,20.5
004,001,01099,00000,1901,女性＝100,21.7
004,001,01100,00000,1301,女性＝100,16.5
004,001,01100,00000,1701,女性＝100,16.8
004,001,01100,00000,1801,女性＝100,17.8
004,001,01100,00000,1901,女性＝100,18.4
004,001,01101,00000,1301,女性＝100,13.7
004,001,01101,00000,1701,女性＝100,13.6
004,001,01101,00000,1801,女性＝100,13.8
004,001,01101,00000,1901,女性＝100,14.1
004,002,01000,00000,1301,女性＝100,94.6
004,002,01000,00000,1701,女性＝100,94.6
004,002,01000,00000,1801,女性＝100,94.6
004,002,01000,00000,1901,女性＝100,94.5
004,002,01001,00000,1301,女性＝100,104.7
004,002,01001,00000,1701,女性＝100,105.4
004,002,01001,00000,1801,女性＝100,105.1
004,002,01001,00000,1901,女性＝100,104.8
004,002,01002,00000,1301,女性＝100,104.6
004,002,01002,00000,1701,女性＝100,104.7
004,002,01002,00000,1801,女性＝100,105.4
004,002,01002,00000,1901,女性＝100,105.1
004,002,01003,00000,1301,女性＝100,104.8
004,002,01003,00000,1701,女性＝100,104.6
004,002,01003,00000,1801,女性＝100,104.7
004,002,01003,00000,1901,女性＝100,105.4
004,002,01004,00000,1301,女性＝100,104.8
004,002,01004,00000,1701,女性＝100,104.8
004,002,01004,00000,1801,女性＝100,104.6
004,002,01004,00000,1901,女性＝100,104.7
004,002,01005,00000,1301,女性＝100,104.6
004,002,01005,00000,1701,女性＝100,104.8
004,002,01005,00000,1801,女性＝100,104.8
004,002,01005,00000,1901,女性＝100,104.6
004,002,01006,00000,1301,女性＝100,105.3
004,002,01006,00000,1701,女性＝100,104.7
004,002,01006,00000,1801,女性＝100,104.8
004,002,01006,00000,1901,女性＝100,104.8
004,002,01007,00000,1301,女性＝100,105.0
004,002,01007,00000,1701,女性＝100,105.3
004,002,01007,00000,1801,女性＝100,104.6
004,002,01007,00000,1901,女性＝100,104.8
004,002,01008,00000,1301,女性＝100,105.4
004,002,01008,00000,1701,女性＝100,105.0
004,002,01008,00000,1801,女性＝100,105.3
004,002,01008,00000,1901,女性＝100,104.6
004,002,01009,00000,1301,女性＝100,104.7
004,002,01009,00000,1701,女性＝100,105.4
004,002,01009,00000,1801,女性＝100,105.0
004,002,01009,00000,1901,女性＝100,105.3
004,002,01010,00000,1301,女性＝100,104.7
004,002,01010,00000,1701,女性＝100,104.7
004,002,01010,00000,1801,女性＝100,105.4
004,002,01010,00000,1901,女性＝100,105.0
004,002,01011,00000,1301,女性＝100,105.2
004,002,01011,00000,1701,女性＝100,104.7
004,002,01011,00000,1801,女性＝100,104.7
004,002,01011,00000,1901,女性＝100,105.4
004,002,01012,00000,1301,女性＝100,105.2
004,002,01012,00000,1701,女性＝100,105.2
004,002,01012,00000,1801,女性＝100,104.7
004,002,01012,00000,1901,女性＝100,104.7
004,002,01013,00000,1301,女性＝100,105.2
004,002,01013,00000,1701,女性＝100,105.2
004,002,01013,00000,1801,女性＝100,105.2
004,002,01013,00000,1901,女性＝100,104.7
004,002,01014,00000,1301,女性＝100,105.1
004,002,01014,00000,1701,女性＝100,105.2
004,002,01014,00000,1801,女性＝100,105.2
004,002,01014,00000,1901,女性＝100,105.2
004,002,01015,00000,1301,女性＝100,105.3
004,002,01015,00000,1701,女性＝100,105.1
004,002,01015,00000,1801,女性＝100,105.2
004,002,01015,00000,1901,女性＝100,105.1
004,002,01016,00000,1301,女性＝100,105.0
004,002,01016,00000,1701,女性＝100,105.3
004,002,01016,00000,1801,女性＝100,105.1
004,002,01016,00000,1901,女性＝100,105.2
004,002,01017,00000,1301,女性＝100,105.4
004,002,01017,00000,1701,女性＝100,105.1
004,002,01017,00000,1801,女性＝100,105.3
004,002,01017,00000,1901,女性＝100,105.1
004,002,01018,00000,1301,女性＝100,105.5
004,002,01018,00000,1701,女性＝100,105.5
004,002,01018,00000,1801,女性＝100,105.1
004,002,01018,00000,1901,女性＝100,105.3
004,002,01019,00000,1301,女性＝100,105.8
004,002,01019,00000,1701,女性＝100,105.5
004,002,01019,00000,1801,女性＝100,105.4
004,002,01019,00000,1901,女性＝100,105.1
004,002,01020,00000,1301,女性＝100,105.4
004,002,01020,00000,1701,女性＝100,106.0
004,002,01020,00000,1801,女性＝100,105.5
004,002,01020,00000,1901,女性＝100,105.5
004,002,01021,00000,1301,女性＝100,104.9
004,002,01021,00000,1701,女性＝100,105.8
004,002,01021,00000,1801,女性＝100,106.3
004,002,01021,00000,1901,女性＝100,105.7
004,002,01022,00000,1301,女性＝100,105.0
004,002,01022,00000,1701,女性＝100,105.4
004,002,01022,00000,1801,女性＝100,105.8
004,002,01022,00000,1901,女性＝100,106.1
004,002,01023,00000,1301,女性＝100,104.0
004,002,01023,00000,1701,女性＝100,105.2
004,002,01023,00000,1801,女性＝100,105.1
004,002,01023,00000,1901,女性＝100,105.6
004,002,01024,00000,1301,女性＝100,103.8
004,002,01024,00000,1701,女性＝100,104.0
004,002,01024,00000,1801,女性＝100,105.0
004,002,01024,00000,1901,女性＝100,105.0
004,002,01025,00000,1301,女性＝100,103.5
004,002,01025,00000,1701,女性＝100,103.8
004,002,01025,00000,1801,女性＝100,104.0
004,002,01025,00000,1901,女性＝100,105.1
004,002,01026,00000,1301,女性＝100,103.9
004,002,01026,00000,1701,女性＝100,103.5
004,002,01026,00000,1801,女性＝100,103.9
004,002,01026,00000,1901,女性＝100,104.1
004,002,01027,00000,1301,女性＝100,103.9
004,002,01027,00000,1701,女性＝100,103.9
004,002,01027,00000,1801,女性＝100,103.7
004,002,01027,00000,1901,女性＝100,104.0
004,002,01028,00000,1301,女性＝100,104.3
004,002,01028,00000,1701,女性＝100,104.0
004,002,01028,00000,1801,女性＝100,104.0
004,002,01028,00000,1901,女性＝100,103.7
004,002,01029,00000,1301,女性＝100,104.5
004,002,01029,00000,1701,女性＝100,104.3
004,002,01029,00000,1801,女性＝100,104.1
004,002,01029,00000,1901,女性＝100,104.1
004,002,01030,00000,1301,女性＝100,104.4
004,002,01030,00000,1701,女性＝100,104.5
004,002,01030,00000,1801,女性＝100,104.4
004,002,01030,00000,1901,女性＝100,104.1
004,002,01031,00000,1301,女性＝100,104.1
004,002,01031,00000,1701,女性＝100,104.4
004,002,01031,00000,1801,女性＝100,104.6
004,002,01031,00000,1901,女性＝100,104.5
004,002,01032,00000,1301,女性＝100,103.9
004,002,01032,00000,1701,女性＝100,104.1
004,002,01032,00000,1801,女性＝100,104.5
004,002,01032,00000,1901,女性＝100,104.6
004,002,01033,00000,1301,女性＝100,103.9
004,002,01033,00000,1701,女性＝100,103.9
004,002,01033,00000,1801,女性＝100,104.2
004,002,01033,00000,1901,女性＝100,104.5
004,002,01034,00000,1301,女性＝100,104.2
004,002,01034,00000,1701,女性＝100,103.9
004,002,01034,00000,1801,女性＝100,103.9
004,002,01034,00000,1901,女性＝100,104.1
004,002,01035,00000,1301,女性＝100,103.9
004,002,01035,00000,1701,女性＝100,104.2
004,002,01035,00000,1801,女性＝100,103.9
004,002,01035,00000,1901,女性＝100,103.9
004,002,01036,00000,1301,女性＝100,104.1
004,002,01036,00000,1701,女性＝100,103.9
004,002,01036,00000,1801,女性＝100,104.3
004,002,01036,00000,1901,女性＝100,103.9
004,002,01037,00000,1301,女性＝100,103.5
004,002,01037,00000,1701,女性＝100,104.0
004,002,01037,00000,1801,女性＝100,103.9
004,002,01037,00000,1901,女性＝100,104.2
004,002,01038,00000,1301,女性＝100,103.4
004,002,01038,00000,1701,女性＝100,103.5
004,002,01038,00000,1801,女性＝100,104.1
004,002,01038,00000,1901,女性＝100,103.9
004,002,01039,00000,1301,女性＝100,103.4
004,002,01039,00000,1701,女性＝100,103.4
004,002,01039,00000,1801,女性＝100,103.6
004,002,01039,00000,1901,女性＝100,104.1
004,002,01040,00000,1301,女性＝100,103.4
004,002,01040,00000,1701,女性＝100,103.4
004,002,01040,00000,1801,女性＝100,103.4
004,002,01040,00000,1901,女性＝100,103.6
004,002,01041,00000,1301,女性＝100,103.6
004,002,01041,00000,1701,女性＝100,103.4
004,002,01041,00000,1801,女性＝100,103.4
004,002,01041,00000,1901,女性＝100,103.4
004,002,01042,00000,1301,女性＝100,103.5
004,002,01042,00000,1701,女性＝100,103.6
004,002,01042,00000,1801,女性＝100,103.4
004,002,01042,00000,1901,女性＝100,103.4
004,002,01043,00000,1301,女性＝100,103.8
004,002,01043,00000,1701,女性＝100,103.5
004,002,01043,00000,1801,女性＝100,103.6
004,002,01043,00000,1901,女性＝100,103.4
004,002,01044,00000,1301,女性＝100,103.4
004,002,01044,00000,1701,女性＝100,103.8
004,002,01044,00000,1801,女性＝100,103.5
004,002,01044,00000,1901,女性＝100,103.5
004,002,01045,00000,1301,女性＝100,103.5
004,002,01045,00000,1701,女性＝100,103.4
004,002,01045,00000,1801,女性＝100,103.8
004,002,01045,00000,1901,女性＝100,103.5
004,002,01046,00000,1301,女性＝100,103.6
004,002,01046,00000,1701,女性＝100,103.5
004,002,01046,00000,1801,女性＝100,103.4
004,002,01046,00000,1901,女性＝100,103.7
004,002,01047,00000,1301,女性＝100,103.3
004,002,01047,00000,1701,女性＝100,103.5
004,002,01047,00000,1801,女性＝100,103.5
004,002,01047,00000,1901,女性＝100,103.3
004,002,01048,00000,1301,女性＝100,103.4
